X,CH1,
Second,Volt,
2.7500000e-04,7.80000e-01,
2.7520000e-04,-5.80000e-01,
2.7540000e-04,9.00000e-01,
2.7560000e-04,-6.20000e-01,
2.7580000e-04,9.00000e-01,
2.7600001e-04,-5.80000e-01,
2.7620001e-04,8.80000e-01,
2.7640001e-04,-6.00000e-01,
2.7660001e-04,8.80000e-01,
2.7680001e-04,-6.40000e-01,
2.7700001e-04,8.80000e-01,
2.7719999e-04,-6.20000e-01,
2.7739999e-04,9.00000e-01,
2.7759999e-04,-6.40000e-01,
2.7779999e-04,8.60000e-01,
2.7799999e-04,-6.00000e-01,
2.7819999e-04,7.60000e-01,
2.7840000e-04,-5.80000e-01,
2.7860000e-04,7.40000e-01,
2.7880000e-04,-6.60000e-01,
2.7900000e-04,9.20000e-01,
2.7920000e-04,-6.60000e-01,
2.7940000e-04,9.40000e-01,
2.7960000e-04,-6.20000e-01,
2.7980001e-04,9.00000e-01,
2.8000001e-04,-6.40000e-01,
2.8020001e-04,9.00000e-01,
2.8040001e-04,-6.40000e-01,
2.8060001e-04,9.00000e-01,
2.8080001e-04,-6.40000e-01,
2.8099999e-04,9.00000e-01,
2.8119999e-04,-6.20000e-01,
2.8139999e-04,9.00000e-01,
2.8159999e-04,8.60000e-01,
2.8179999e-04,-5.60000e-01,
2.8199999e-04,-5.60000e-01,
2.8220000e-04,8.20000e-01,
2.8240000e-04,-6.40000e-01,
2.8260000e-04,8.60000e-01,
2.8280000e-04,-6.60000e-01,
2.8300000e-04,8.60000e-01,
2.8320000e-04,-6.60000e-01,
2.8340000e-04,8.60000e-01,
2.8360001e-04,-6.60000e-01,
2.8380001e-04,8.80000e-01,
2.8400001e-04,-6.40000e-01,
2.8420001e-04,8.60000e-01,
2.8440001e-04,-6.60000e-01,
2.8460001e-04,8.80000e-01,
2.8479999e-04,-6.20000e-01,
2.8499999e-04,8.80000e-01,
2.8519999e-04,-5.60000e-01,
2.8539999e-04,8.60000e-01,
2.8559999e-04,-6.40000e-01,
2.8579999e-04,8.40000e-01,
2.8599999e-04,-6.40000e-01,
2.8620000e-04,8.80000e-01,
2.8640000e-04,-6.20000e-01,
2.8660000e-04,8.60000e-01,
2.8680000e-04,-6.40000e-01,
2.8700000e-04,8.60000e-01,
2.8720000e-04,-6.40000e-01,
2.8740001e-04,8.80000e-01,
2.8760001e-04,-6.60000e-01,
2.8780001e-04,9.00000e-01,
2.8800001e-04,-6.60000e-01,
2.8820001e-04,8.20000e-01,
2.8840001e-04,8.60000e-01,
2.8859999e-04,-5.60000e-01,
2.8879999e-04,8.80000e-01,
2.8899999e-04,-6.00000e-01,
2.8919999e-04,-6.00000e-01,
2.8939999e-04,9.00000e-01,
2.8959999e-04,-6.40000e-01,
2.8979999e-04,9.00000e-01,
2.9000000e-04,-6.40000e-01,
2.9020000e-04,9.00000e-01,
2.9040000e-04,-6.00000e-01,
2.9060000e-04,8.80000e-01,
2.9080000e-04,8.60000e-01,
2.9100000e-04,-6.00000e-01,
2.9120001e-04,-6.00000e-01,
2.9140001e-04,8.60000e-01,
2.9160001e-04,7.40000e-01,
2.9180001e-04,-5.20000e-01,
