X,CH1,CH2,
Second,Volt,Volt,
-3.6999992e-07,2.00000e-02,4.72000e+00,
-3.6000003e-07,2.00000e-02,4.72000e+00,
-3.4999991e-07,0.00000e+00,4.72000e+00,
-3.4000001e-07,2.00000e-02,4.72000e+00,
-3.2999989e-07,2.00000e-02,4.72000e+00,
-3.2000000e-07,0.00000e+00,4.72000e+00,
-3.1000010e-07,2.00000e-02,4.72000e+00,
-2.9999998e-07,2.00000e-02,4.72000e+00,
-2.9000009e-07,0.00000e+00,4.80000e+00,
-2.7999997e-07,0.00000e+00,4.72000e+00,
-2.7000007e-07,2.00000e-02,4.80000e+00,
-2.5999995e-07,2.00000e-02,4.72000e+00,
-2.5000006e-07,0.00000e+00,4.72000e+00,
-2.3999993e-07,2.00000e-02,4.72000e+00,
-2.3000004e-07,0.00000e+00,4.64000e+00,
-2.2000003e-07,2.00000e-02,4.64000e+00,
-2.1000002e-07,2.00000e-02,4.72000e+00,
-2.0000002e-07,2.00000e-02,4.72000e+00,
-1.9000001e-07,2.00000e-02,4.72000e+00,
-1.8000000e-07,2.00000e-02,4.72000e+00,
-1.6999999e-07,2.00000e-02,4.72000e+00,
-1.5999998e-07,2.00000e-02,4.64000e+00,
-1.4999998e-07,2.00000e-02,4.72000e+00,
-1.3999997e-07,4.00000e-02,4.72000e+00,
-1.2999996e-07,2.00000e-02,4.64000e+00,
-1.1999995e-07,2.00000e-02,4.72000e+00,
-1.0999995e-07,2.00000e-02,4.72000e+00,
-9.9999937e-08,2.00000e-02,4.72000e+00,
-9.0000043e-08,2.00000e-02,4.72000e+00,
-8.0000035e-08,2.00000e-02,4.72000e+00,
-7.0000027e-08,2.00000e-02,4.72000e+00,
-6.0000019e-08,0.00000e+00,4.72000e+00,
-5.0000008e-08,2.00000e-02,4.72000e+00,
-4.0000000e-08,0.00000e+00,4.72000e+00,
-2.9999992e-08,2.00000e-02,4.40000e+00,
-1.9999984e-08,1.20000e-01,2.16000e+00,
-9.9999768e-09,1.40000e-01,5.60000e-01,
3.1526434e-14,-1.20000e-01,-1.60000e-01,
1.0000039e-08,-6.00000e-02,-4.80000e-01,
2.0000048e-08,4.00000e-02,-3.20000e-01,
3.0000056e-08,6.00000e-02,-8.00000e-02,
4.0000064e-08,1.20000e-01,-8.00000e-02,
4.9999958e-08,-2.00000e-02,-1.60000e-01,
5.9999962e-08,-6.00000e-02,-8.00000e-02,
6.9999970e-08,6.00000e-02,0.00000e+00,
7.9999978e-08,4.00000e-02,-1.60000e-01,
8.9999986e-08,2.00000e-02,0.00000e+00,
9.9999994e-08,-2.00000e-02,-1.60000e-01,
1.1000000e-07,4.00000e-02,-1.60000e-01,
1.2000001e-07,4.00000e-02,0.00000e+00,
1.3000002e-07,-2.00000e-02,-8.00000e-02,
1.4000003e-07,2.00000e-02,-8.00000e-02,
1.5000003e-07,2.00000e-02,0.00000e+00,
1.6000004e-07,0.00000e+00,-8.00000e-02,
1.7000005e-07,2.00000e-02,0.00000e+00,
1.8000006e-07,2.00000e-02,-8.00000e-02,
1.8999995e-07,2.00000e-02,-8.00000e-02,
1.9999996e-07,2.00000e-02,-8.00000e-02,
2.0999997e-07,2.00000e-02,-8.00000e-02,
2.1999998e-07,2.00000e-02,0.00000e+00,
2.2999998e-07,2.00000e-02,-8.00000e-02,
2.3999999e-07,2.00000e-02,0.00000e+00,
2.5000000e-07,0.00000e+00,0.00000e+00,
2.6000001e-07,2.00000e-02,0.00000e+00,
2.7000002e-07,2.00000e-02,0.00000e+00,
2.8000002e-07,2.00000e-02,0.00000e+00,
2.9000003e-07,-2.00000e-02,0.00000e+00,
3.0000004e-07,0.00000e+00,0.00000e+00,
3.1000005e-07,-2.00000e-02,0.00000e+00,
3.2000005e-07,0.00000e+00,0.00000e+00,
3.2999995e-07,-2.00000e-02,0.00000e+00,
3.3999996e-07,0.00000e+00,0.00000e+00,
3.4999997e-07,-2.00000e-02,0.00000e+00,
3.5999997e-07,-1.40000e-01,0.00000e+00,
3.6999998e-07,6.00000e-02,0.00000e+00,
3.7999999e-07,-2.00000e-02,-8.00000e-02,
3.9000000e-07,0.00000e+00,8.00000e-02,
4.0000000e-07,6.00000e-02,-8.00000e-02,
4.1000001e-07,1.60000e-01,0.00000e+00,
4.2000002e-07,1.80000e-01,0.00000e+00,
4.3000003e-07,1.80000e-01,0.00000e+00,
4.4000004e-07,1.40000e-01,0.00000e+00,
4.5000004e-07,2.00000e-01,0.00000e+00,
4.6000005e-07,3.80000e-01,0.00000e+00,
4.7000006e-07,5.00000e-01,-8.00000e-02,
4.7999998e-07,5.00000e-01,0.00000e+00,
4.8999999e-07,4.80000e-01,8.00000e-02,
5.0000000e-07,4.40000e-01,0.00000e+00,
5.1000001e-07,4.60000e-01,0.00000e+00,
5.2000001e-07,5.00000e-01,0.00000e+00,
5.3000002e-07,4.60000e-01,0.00000e+00,
5.4000003e-07,3.80000e-01,0.00000e+00,
5.5000004e-07,3.60000e-01,0.00000e+00,
5.6000005e-07,4.20000e-01,0.00000e+00,
5.7000005e-07,4.40000e-01,0.00000e+00,
5.8000006e-07,4.60000e-01,0.00000e+00,
5.9000007e-07,4.40000e-01,0.00000e+00,
6.0000008e-07,4.20000e-01,0.00000e+00,
6.1000009e-07,4.60000e-01,0.00000e+00,
6.1999998e-07,4.60000e-01,0.00000e+00,
6.2999999e-07,4.60000e-01,0.00000e+00,
6.4000000e-07,4.40000e-01,0.00000e+00,
6.5000000e-07,4.40000e-01,0.00000e+00,
6.6000001e-07,4.40000e-01,0.00000e+00,
6.7000002e-07,4.40000e-01,0.00000e+00,
6.8000003e-07,4.40000e-01,0.00000e+00,
6.9000004e-07,4.00000e-01,0.00000e+00,
7.0000004e-07,3.80000e-01,0.00000e+00,
7.1000005e-07,4.20000e-01,0.00000e+00,
7.2000006e-07,4.20000e-01,0.00000e+00,
7.3000001e-07,4.20000e-01,0.00000e+00,
7.4000002e-07,4.20000e-01,0.00000e+00,
7.5000003e-07,3.80000e-01,0.00000e+00,
7.6000003e-07,4.20000e-01,8.00000e-02,
7.7000004e-07,4.40000e-01,0.00000e+00,
7.8000005e-07,4.40000e-01,0.00000e+00,
7.9000006e-07,4.20000e-01,0.00000e+00,
8.0000001e-07,4.20000e-01,0.00000e+00,
8.1000002e-07,4.20000e-01,0.00000e+00,
8.2000003e-07,4.20000e-01,0.00000e+00,
8.3000003e-07,4.20000e-01,-8.00000e-02,
8.4000004e-07,3.80000e-01,8.00000e-02,
8.5000005e-07,3.80000e-01,8.00000e-02,
8.6000006e-07,4.20000e-01,0.00000e+00,
8.7000001e-07,2.60000e-01,8.00000e-02,
8.8000002e-07,-6.00000e-02,8.00000e-02,
8.9000002e-07,-6.00000e-02,0.00000e+00,
9.0000003e-07,-6.00000e-02,-8.00000e-02,
9.1000004e-07,1.20000e-01,-8.00000e-02,
9.2000005e-07,2.20000e-01,0.00000e+00,
9.3000006e-07,1.80000e-01,0.00000e+00,
9.4000001e-07,1.40000e-01,0.00000e+00,
9.5000001e-07,1.40000e-01,0.00000e+00,
9.5999997e-07,1.80000e-01,0.00000e+00,
9.6999997e-07,2.00000e-01,8.00000e-02,
9.7999998e-07,1.40000e-01,8.00000e-02,
9.8999999e-07,4.00000e-02,0.00000e+00,
1.0000000e-06,4.00000e-02,0.00000e+00,
1.0100000e-06,6.00000e-02,0.00000e+00,
1.0200000e-06,8.00000e-02,0.00000e+00,
1.0300000e-06,6.00000e-02,0.00000e+00,
1.0400000e-06,2.00000e-02,0.00000e+00,
1.0500000e-06,2.00000e-02,0.00000e+00,
1.0600000e-06,1.00000e-01,0.00000e+00,
1.0700001e-06,1.60000e-01,0.00000e+00,
1.0799999e-06,1.40000e-01,0.00000e+00,
1.0900000e-06,1.00000e-01,0.00000e+00,
1.1000000e-06,1.00000e-01,0.00000e+00,
1.1100000e-06,1.20000e-01,0.00000e+00,
1.1200000e-06,1.40000e-01,0.00000e+00,
1.1300000e-06,1.00000e-01,0.00000e+00,
1.1400000e-06,-2.00000e-02,8.00000e-02,
1.1500000e-06,-2.00000e-02,0.00000e+00,
1.1600000e-06,-2.00000e-02,8.00000e-02,
1.1700000e-06,0.00000e+00,0.00000e+00,
1.1800000e-06,2.00000e-02,8.00000e-02,
1.1900000e-06,-4.00000e-02,0.00000e+00,
