X,CH1,CH2,
Second,Volt,Volt,
1.5590600e-04,-5.40000e-01,4.64000e+00,
1.5590800e-04,-5.00000e-01,4.72000e+00,
1.5591001e-04,-5.00000e-01,4.72000e+00,
1.5591200e-04,-4.20000e-01,4.64000e+00,
1.5591399e-04,-3.80000e-01,4.64000e+00,
1.5591600e-04,-3.20000e-01,4.56000e+00,
1.5591799e-04,-2.80000e-01,4.56000e+00,
1.5592000e-04,-2.60000e-01,4.16000e+00,
1.5592200e-04,-1.80000e-01,3.68000e+00,
1.5592400e-04,-1.00000e-01,3.20000e+00,
1.5592600e-04,0.00000e+00,2.80000e+00,
1.5592801e-04,8.00000e-02,2.48000e+00,
1.5593000e-04,2.40000e-01,2.00000e+00,
1.5593199e-04,3.60000e-01,1.68000e+00,
1.5593400e-04,4.60000e-01,1.36000e+00,
1.5593600e-04,5.00000e-01,1.12000e+00,
1.5593800e-04,5.60000e-01,9.60000e-01,
1.5594000e-04,5.80000e-01,6.40000e-01,
1.5594201e-04,5.80000e-01,4.00000e-01,
1.5594400e-04,5.80000e-01,1.60000e-01,
1.5594601e-04,5.40000e-01,8.00000e-02,
1.5594800e-04,5.20000e-01,0.00000e+00,
1.5594999e-04,5.00000e-01,-8.00000e-02,
1.5595200e-04,4.80000e-01,-2.40000e-01,
1.5595400e-04,5.00000e-01,-2.40000e-01,
1.5595600e-04,4.80000e-01,-2.40000e-01,
1.5595800e-04,4.80000e-01,-2.40000e-01,
1.5596001e-04,4.80000e-01,-2.40000e-01,
1.5596200e-04,4.60000e-01,-3.20000e-01,
1.5596399e-04,5.00000e-01,-2.40000e-01,
1.5596600e-04,5.00000e-01,-1.60000e-01,
1.5596799e-04,5.40000e-01,-8.00000e-02,
1.5597000e-04,5.60000e-01,-8.00000e-02,
1.5597200e-04,5.60000e-01,-8.00000e-02,
1.5597400e-04,6.00000e-01,-1.60000e-01,
1.5597600e-04,6.40000e-01,-8.00000e-02,
1.5597801e-04,6.40000e-01,0.00000e+00,
