X,CH1,CH2,
Second,Volt,Volt,
5.1753999e-05,-5.40000e-01,8.00000e-02,
5.1756000e-05,-5.60000e-01,0.00000e+00,
5.1758001e-05,-5.80000e-01,0.00000e+00,
5.1759998e-05,-5.80000e-01,8.00000e-02,
5.1761999e-05,-6.20000e-01,8.00000e-02,
5.1764000e-05,-6.60000e-01,8.00000e-02,
5.1766001e-05,-6.60000e-01,0.00000e+00,
5.1767998e-05,-6.60000e-01,0.00000e+00,
5.1769999e-05,-6.40000e-01,8.00000e-02,
5.1772000e-05,-6.20000e-01,8.00000e-02,
5.1774001e-05,-6.40000e-01,8.00000e-02,
5.1776002e-05,-6.20000e-01,8.00000e-02,
5.1777999e-05,-6.20000e-01,8.00000e-02,
5.1780000e-05,-5.60000e-01,8.00000e-02,
5.1782001e-05,-5.60000e-01,8.00000e-02,
5.1784002e-05,-5.60000e-01,8.00000e-02,
5.1785999e-05,-5.00000e-01,0.00000e+00,
5.1788000e-05,-4.60000e-01,-8.00000e-02,
5.1790001e-05,-4.00000e-01,8.00000e-02,
5.1792002e-05,-3.60000e-01,8.00000e-02,
5.1793999e-05,-3.40000e-01,8.00000e-02,
5.1796000e-05,-2.80000e-01,0.00000e+00,
5.1798001e-05,-2.20000e-01,-8.00000e-02,
5.1800002e-05,-1.80000e-01,8.00000e-02,
5.1801999e-05,-1.40000e-01,8.00000e-02,
5.1804000e-05,-8.00000e-02,8.00000e-02,
5.1806001e-05,-6.00000e-02,0.00000e+00,
5.1808001e-05,0.00000e+00,-8.00000e-02,
5.1809999e-05,8.00000e-02,8.00000e-02,
5.1812000e-05,1.20000e-01,8.00000e-02,
5.1814000e-05,1.80000e-01,8.00000e-02,
5.1816001e-05,2.20000e-01,0.00000e+00,
5.1817999e-05,3.00000e-01,-8.00000e-02,
5.1819999e-05,3.20000e-01,8.00000e-02,
5.1822000e-05,3.60000e-01,0.00000e+00,
5.1824001e-05,4.20000e-01,8.00000e-02,
5.1825999e-05,4.40000e-01,8.00000e-02,
5.1827999e-05,5.20000e-01,0.00000e+00,
5.1830000e-05,5.20000e-01,0.00000e+00,
5.1832001e-05,5.60000e-01,8.00000e-02,
5.1833998e-05,5.80000e-01,8.00000e-02,
5.1835999e-05,6.00000e-01,8.00000e-02,
5.1838000e-05,6.40000e-01,0.00000e+00,
5.1840001e-05,6.40000e-01,8.00000e-02,
5.1841998e-05,6.60000e-01,8.00000e-02,
5.1843999e-05,6.60000e-01,8.00000e-02,
5.1846000e-05,6.60000e-01,8.00000e-02,
