X,CH1,CH2,
Second,Volt,Volt,
2.0770400e-04,-4.00000e-02,0.00000e+00,
2.0770601e-04,-1.00000e-01,1.60000e-01,
2.0770800e-04,-1.60000e-01,8.00000e-02,
2.0771001e-04,-2.20000e-01,8.00000e-02,
2.0771200e-04,-2.80000e-01,8.00000e-02,
2.0771399e-04,-3.40000e-01,0.00000e+00,
2.0771600e-04,-3.60000e-01,8.00000e-02,
2.0771800e-04,-4.40000e-01,8.00000e-02,
2.0772000e-04,-4.80000e-01,8.00000e-02,
2.0772200e-04,-5.00000e-01,8.00000e-02,
2.0772401e-04,-5.40000e-01,0.00000e+00,
2.0772600e-04,-5.60000e-01,8.00000e-02,
2.0772799e-04,-6.00000e-01,8.00000e-02,
2.0773000e-04,-6.40000e-01,8.00000e-02,
2.0773200e-04,-6.60000e-01,0.00000e+00,
2.0773400e-04,-6.60000e-01,0.00000e+00,
2.0773600e-04,-6.60000e-01,8.00000e-02,
2.0773800e-04,-6.80000e-01,8.00000e-02,
2.0774000e-04,-7.20000e-01,8.00000e-02,
2.0774201e-04,-7.20000e-01,0.00000e+00,
2.0774400e-04,-7.20000e-01,0.00000e+00,
2.0774599e-04,-7.00000e-01,8.00000e-02,
2.0774800e-04,-7.00000e-01,8.00000e-02,
2.0775000e-04,-6.80000e-01,8.00000e-02,
2.0775200e-04,-6.60000e-01,0.00000e+00,
2.0775400e-04,-6.20000e-01,0.00000e+00,
2.0775601e-04,-5.80000e-01,8.00000e-02,
2.0775800e-04,-5.60000e-01,8.00000e-02,
2.0775999e-04,-5.20000e-01,8.00000e-02,
2.0776200e-04,-4.80000e-01,0.00000e+00,
2.0776399e-04,-4.20000e-01,0.00000e+00,
2.0776600e-04,-3.60000e-01,8.00000e-02,
2.0776800e-04,-3.20000e-01,8.00000e-02,
2.0777000e-04,-2.80000e-01,8.00000e-02,
2.0777200e-04,-2.00000e-01,0.00000e+00,
2.0777401e-04,-1.60000e-01,-8.00000e-02,
2.0777600e-04,-8.00000e-02,8.00000e-02,
2.0777799e-04,-4.00000e-02,8.00000e-02,
2.0778000e-04,2.00000e-02,8.00000e-02,
2.0778200e-04,6.00000e-02,0.00000e+00,
2.0778400e-04,1.40000e-01,-8.00000e-02,
2.0778600e-04,2.00000e-01,8.00000e-02,
2.0778801e-04,2.60000e-01,8.00000e-02,
2.0779000e-04,3.40000e-01,8.00000e-02,
2.0779201e-04,3.60000e-01,0.00000e+00,
2.0779400e-04,4.40000e-01,-8.00000e-02,
2.0779599e-04,4.80000e-01,8.00000e-02,
2.0779800e-04,5.20000e-01,8.00000e-02,
2.0780000e-04,5.60000e-01,8.00000e-02,
2.0780200e-04,5.80000e-01,0.00000e+00,
2.0780400e-04,6.20000e-01,0.00000e+00,
2.0780601e-04,6.60000e-01,8.00000e-02,
2.0780800e-04,7.00000e-01,8.00000e-02,
2.0780999e-04,7.00000e-01,8.00000e-02,
2.0781200e-04,7.20000e-01,0.00000e+00,
2.0781400e-04,7.40000e-01,0.00000e+00,
2.0781600e-04,7.40000e-01,8.00000e-02,
2.0781800e-04,7.40000e-01,8.00000e-02,
2.0782001e-04,7.60000e-01,8.00000e-02,
2.0782200e-04,7.40000e-01,8.00000e-02,
2.0782401e-04,7.40000e-01,8.00000e-02,
2.0782600e-04,7.20000e-01,1.60000e-01,
2.0782799e-04,7.00000e-01,8.00000e-02,
2.0783000e-04,6.80000e-01,8.00000e-02,
2.0783200e-04,6.40000e-01,0.00000e+00,
2.0783400e-04,6.00000e-01,0.00000e+00,
2.0783600e-04,5.60000e-01,1.60000e-01,
2.0783801e-04,5.40000e-01,8.00000e-02,
2.0784000e-04,4.60000e-01,8.00000e-02,
2.0784199e-04,4.20000e-01,0.00000e+00,
2.0784400e-04,3.80000e-01,0.00000e+00,
2.0784599e-04,3.00000e-01,1.60000e-01,
2.0784800e-04,2.40000e-01,8.00000e-02,
2.0785000e-04,2.20000e-01,8.00000e-02,
2.0785200e-04,1.40000e-01,0.00000e+00,
2.0785400e-04,1.00000e-01,0.00000e+00,
2.0785601e-04,4.00000e-02,1.60000e-01,
2.0785800e-04,-2.00000e-02,8.00000e-02,
2.0785999e-04,-1.00000e-01,8.00000e-02,
2.0786200e-04,-1.60000e-01,0.00000e+00,
2.0786400e-04,-2.20000e-01,0.00000e+00,
2.0786600e-04,-2.40000e-01,1.60000e-01,
2.0786800e-04,-3.20000e-01,8.00000e-02,
2.0787001e-04,-3.80000e-01,8.00000e-02,
2.0787200e-04,-4.40000e-01,0.00000e+00,
2.0787401e-04,-4.60000e-01,-8.00000e-02,
2.0787600e-04,-5.00000e-01,0.00000e+00,
2.0787799e-04,-5.40000e-01,8.00000e-02,
2.0788000e-04,-6.00000e-01,8.00000e-02,
2.0788200e-04,-6.40000e-01,8.00000e-02,
2.0788400e-04,-6.60000e-01,0.00000e+00,
2.0788600e-04,-6.40000e-01,8.00000e-02,
2.0788801e-04,-6.40000e-01,8.00000e-02,
2.0789000e-04,-7.00000e-01,8.00000e-02,
2.0789199e-04,-7.20000e-01,0.00000e+00,
2.0789400e-04,-7.20000e-01,-8.00000e-02,
2.0789600e-04,-7.20000e-01,8.00000e-02,
2.0789800e-04,-7.00000e-01,1.60000e-01,
2.0790000e-04,-7.00000e-01,4.00000e-01,
2.0790201e-04,-6.80000e-01,6.40000e-01,
2.0790400e-04,-6.40000e-01,8.80000e-01,
2.0790601e-04,-6.40000e-01,1.44000e+00,
2.0790800e-04,-7.00000e-01,1.92000e+00,
2.0790999e-04,-7.60000e-01,2.32000e+00,
2.0791200e-04,-8.40000e-01,2.72000e+00,
2.0791400e-04,-8.60000e-01,2.96000e+00,
2.0791600e-04,-8.20000e-01,3.44000e+00,
2.0791800e-04,-7.40000e-01,3.76000e+00,
2.0792001e-04,-6.80000e-01,4.08000e+00,
2.0792200e-04,-5.60000e-01,4.16000e+00,
2.0792399e-04,-4.60000e-01,4.40000e+00,
2.0792600e-04,-3.40000e-01,4.64000e+00,
2.0792799e-04,-2.40000e-01,4.88000e+00,
2.0793000e-04,-1.00000e-01,4.96000e+00,
2.0793200e-04,-4.00000e-02,4.96000e+00,
2.0793400e-04,1.00000e-01,5.04000e+00,
2.0793600e-04,2.00000e-01,5.12000e+00,
2.0793801e-04,3.20000e-01,5.20000e+00,
2.0794000e-04,4.20000e-01,5.20000e+00,
2.0794199e-04,4.60000e-01,5.12000e+00,
2.0794400e-04,5.40000e-01,5.04000e+00,
2.0794600e-04,5.60000e-01,5.04000e+00,
2.0794800e-04,6.20000e-01,4.96000e+00,
2.0795000e-04,6.40000e-01,5.04000e+00,
2.0795201e-04,6.40000e-01,4.96000e+00,
2.0795400e-04,6.80000e-01,4.88000e+00,
2.0795601e-04,7.00000e-01,4.88000e+00,
2.0795800e-04,7.00000e-01,4.96000e+00,
2.0795999e-04,7.00000e-01,4.88000e+00,
2.0796200e-04,7.00000e-01,4.80000e+00,
2.0796400e-04,7.20000e-01,4.80000e+00,
2.0796600e-04,7.40000e-01,4.80000e+00,
2.0796800e-04,7.20000e-01,4.96000e+00,
2.0797001e-04,6.20000e-01,4.96000e+00,
2.0797200e-04,5.20000e-01,4.88000e+00,
2.0797399e-04,4.60000e-01,4.88000e+00,
2.0797600e-04,4.00000e-01,4.88000e+00,
2.0797800e-04,4.20000e-01,4.96000e+00,
2.0798000e-04,4.60000e-01,5.04000e+00,
2.0798200e-04,4.80000e-01,4.96000e+00,
2.0798401e-04,5.60000e-01,4.88000e+00,
2.0798600e-04,6.60000e-01,4.80000e+00,
2.0798801e-04,6.60000e-01,4.80000e+00,
2.0799000e-04,6.40000e-01,4.80000e+00,
2.0799199e-04,5.60000e-01,4.72000e+00,
2.0799400e-04,5.00000e-01,4.64000e+00,
2.0799600e-04,4.40000e-01,4.72000e+00,
2.0799800e-04,3.60000e-01,4.88000e+00,
2.0800000e-04,3.00000e-01,4.88000e+00,
2.0800201e-04,2.60000e-01,4.88000e+00,
2.0800400e-04,2.40000e-01,4.88000e+00,
2.0800599e-04,2.00000e-01,4.88000e+00,
2.0800800e-04,1.40000e-01,4.96000e+00,
2.0800999e-04,8.00000e-02,4.96000e+00,
2.0801200e-04,0.00000e+00,4.88000e+00,
2.0801400e-04,-8.00000e-02,4.80000e+00,
2.0801600e-04,-1.40000e-01,4.80000e+00,
2.0801800e-04,-2.00000e-01,4.88000e+00,
2.0802001e-04,-2.80000e-01,4.88000e+00,
2.0802200e-04,-3.20000e-01,4.80000e+00,
2.0802399e-04,-3.80000e-01,4.80000e+00,
2.0802600e-04,-3.60000e-01,4.80000e+00,
2.0802800e-04,-4.00000e-01,4.88000e+00,
2.0803000e-04,-4.80000e-01,4.88000e+00,
2.0803200e-04,-5.20000e-01,4.88000e+00,
2.0803401e-04,-5.60000e-01,4.80000e+00,
2.0803600e-04,-6.00000e-01,4.88000e+00,
2.0803801e-04,-6.40000e-01,4.88000e+00,
2.0804000e-04,-7.00000e-01,4.88000e+00,
2.0804199e-04,-7.20000e-01,4.80000e+00,
2.0804400e-04,-7.40000e-01,4.72000e+00,
2.0804600e-04,-7.20000e-01,4.80000e+00,
2.0804800e-04,-7.20000e-01,4.80000e+00,
2.0805000e-04,-7.40000e-01,4.88000e+00,
2.0805201e-04,-7.00000e-01,4.80000e+00,
2.0805400e-04,-6.80000e-01,4.80000e+00,
2.0805599e-04,-6.60000e-01,4.80000e+00,
2.0805800e-04,-6.40000e-01,4.88000e+00,
2.0806000e-04,-6.40000e-01,4.88000e+00,
2.0806200e-04,-6.00000e-01,4.80000e+00,
2.0806400e-04,-5.80000e-01,4.88000e+00,
2.0806601e-04,-5.20000e-01,4.80000e+00,
2.0806800e-04,-5.20000e-01,4.88000e+00,
2.0807001e-04,-4.80000e-01,4.88000e+00,
2.0807200e-04,-4.40000e-01,4.80000e+00,
2.0807399e-04,-3.80000e-01,4.72000e+00,
2.0807600e-04,-3.20000e-01,4.80000e+00,
2.0807800e-04,-2.60000e-01,4.88000e+00,
2.0808000e-04,-2.00000e-01,4.80000e+00,
2.0808200e-04,-1.40000e-01,4.72000e+00,
2.0808401e-04,-8.00000e-02,4.72000e+00,
2.0808600e-04,0.00000e+00,4.80000e+00,
2.0808799e-04,4.00000e-02,4.88000e+00,
2.0809000e-04,1.00000e-01,4.88000e+00,
2.0809199e-04,1.60000e-01,4.80000e+00,
2.0809400e-04,2.20000e-01,4.80000e+00,
2.0809600e-04,2.60000e-01,4.80000e+00,
2.0809800e-04,3.00000e-01,4.88000e+00,
2.0810000e-04,3.80000e-01,4.88000e+00,
2.0810201e-04,4.00000e-01,4.80000e+00,
2.0810400e-04,4.80000e-01,4.72000e+00,
2.0810599e-04,5.20000e-01,4.80000e+00,
2.0810800e-04,5.60000e-01,4.88000e+00,
2.0811000e-04,6.00000e-01,4.88000e+00,
2.0811200e-04,6.00000e-01,4.80000e+00,
2.0811400e-04,6.60000e-01,4.80000e+00,
2.0811601e-04,7.00000e-01,4.80000e+00,
2.0811800e-04,7.00000e-01,4.96000e+00,
2.0811999e-04,7.00000e-01,4.88000e+00,
2.0812200e-04,7.00000e-01,4.88000e+00,
2.0812399e-04,7.40000e-01,4.80000e+00,
2.0812600e-04,7.40000e-01,4.88000e+00,
2.0812800e-04,7.40000e-01,4.88000e+00,
2.0813000e-04,7.00000e-01,4.88000e+00,
2.0813200e-04,7.00000e-01,4.80000e+00,
2.0813401e-04,7.00000e-01,4.80000e+00,
2.0813600e-04,7.00000e-01,4.80000e+00,
2.0813799e-04,6.60000e-01,4.88000e+00,
2.0814000e-04,6.20000e-01,4.88000e+00,
2.0814200e-04,5.80000e-01,4.80000e+00,
2.0814400e-04,5.60000e-01,4.72000e+00,
2.0814600e-04,5.20000e-01,4.80000e+00,
2.0814801e-04,4.80000e-01,4.88000e+00,
2.0815000e-04,4.20000e-01,4.88000e+00,
2.0815201e-04,3.40000e-01,4.80000e+00,
2.0815400e-04,3.20000e-01,4.80000e+00,
2.0815599e-04,2.40000e-01,4.80000e+00,
2.0815800e-04,1.80000e-01,4.88000e+00,
2.0816000e-04,1.40000e-01,4.88000e+00,
2.0816200e-04,8.00000e-02,4.80000e+00,
2.0816400e-04,0.00000e+00,4.80000e+00,
2.0816601e-04,-4.00000e-02,4.88000e+00,
2.0816800e-04,-1.00000e-01,4.88000e+00,
2.0816999e-04,-1.60000e-01,4.88000e+00,
2.0817200e-04,-2.20000e-01,4.80000e+00,
2.0817399e-04,-2.80000e-01,4.72000e+00,
2.0817600e-04,-3.20000e-01,4.80000e+00,
2.0817800e-04,-3.80000e-01,4.88000e+00,
2.0818000e-04,-4.40000e-01,4.88000e+00,
2.0818200e-04,-4.60000e-01,4.80000e+00,
2.0818401e-04,-5.20000e-01,4.80000e+00,
2.0818600e-04,-5.40000e-01,4.80000e+00,
2.0818799e-04,-5.80000e-01,4.88000e+00,
2.0819000e-04,-6.40000e-01,4.88000e+00,
2.0819200e-04,-6.60000e-01,4.80000e+00,
2.0819400e-04,-6.80000e-01,4.72000e+00,
2.0819600e-04,-6.80000e-01,4.88000e+00,
2.0819801e-04,-6.80000e-01,4.96000e+00,
2.0820000e-04,-7.20000e-01,4.88000e+00,
2.0820199e-04,-7.20000e-01,4.80000e+00,
2.0820400e-04,-7.20000e-01,4.72000e+00,
2.0820599e-04,-7.00000e-01,4.80000e+00,
2.0820800e-04,-6.80000e-01,4.88000e+00,
2.0821000e-04,-7.00000e-01,4.88000e+00,
2.0821200e-04,-6.80000e-01,4.80000e+00,
2.0821400e-04,-6.80000e-01,4.80000e+00,
2.0821601e-04,-6.20000e-01,4.80000e+00,
2.0821800e-04,-5.80000e-01,4.88000e+00,
2.0821999e-04,-5.40000e-01,4.88000e+00,
2.0822200e-04,-5.20000e-01,4.80000e+00,
